target,market_type,semantic_weight,threshold,threshold_high,threshold_side,question,end_date,closed,active,yes_price,volume,liquidity,market_id,slug
ETH,record_or_race,0.288,,,,"Will Ethereum reach $2,250 in October?",2024-10-31T12:00:00Z,True,True,0.0,790822.054965,0.0,508606,will-ethereum-reach-2250-in-october
ETH,record_or_race,0.288,,,,"Will Ethereum reach $2,000 in October?",2024-10-31T12:00:00Z,True,True,0.0,381782.691459,0.0,508607,will-ethereum-reach-2000-in-october
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $70,000 in October? ",2024-10-31T12:00:00Z,True,True,1.0,2150454.018475,0.0,508609,will-bitcoin-reach-70000-in-october
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $67,500 in October?",2024-10-31T12:00:00Z,True,True,1.0,358708.188765,0.0,508610,will-bitcoin-reach-67500-in-october
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $65,000 in October?",2024-10-31T12:00:00Z,True,True,1.0,173326.390665,0.0,508611,will-bitcoin-reach-65000-in-october
BTC,semantic_proxy,0.054,,,,"Will Bitcoin dip to $57,500 in October?",2024-10-31T12:00:00Z,True,True,0.0,1168510.529481,0.0,508613,will-bitcoin-dip-to-57500-in-october
BTC,semantic_proxy,0.054,,,,"Will Bitcoin dip to $55,000 in October?",2024-10-31T12:00:00Z,True,True,0.0,379816.210104,0.0,508616,will-bitcoin-dip-to-55000-in-october
BTC,semantic_proxy,0.054,,,,"Will Bitcoin dip to $52,500 in October?",2024-10-31T12:00:00Z,True,True,0.0,749169.146591,0.0,508621,will-bitcoin-dip-to-52500-in-october
ETH,close_threshold,1.0,2400.0,,above,"Ethereum above $2,400 on October 11?",2024-10-11T12:00:00Z,True,True,1.0,781069.954477,0.0,508883,ethereum-above-2400-on-october-11
BTC,close_threshold,1.0,62000.0,,above,"Bitcoin above $62,000 on October 11?",2024-10-11T12:00:00Z,True,True,1.0,1320391.907643,0.0,508884,bitcoin-above-62000-on-october-11
BTC,close_threshold,1.0,62000.0,,above,"Bitcoin above $62,000 on October 18?",2024-10-18T12:00:00Z,True,True,1.0,1393813.78944,0.0,509603,bitcoin-above-62000-on-october-18
ETH,close_threshold,1.0,2400.0,,above,"Ethereum above $2,400 on October 18?",2024-10-18T12:00:00Z,True,True,1.0,385105.056946,0.0,509605,ethereum-above-2400-on-october-18
BTC,semantic_proxy,0.054,,,,Tesla sells bitcoin in October?,2024-10-31T12:00:00Z,True,True,0.0,83314.406532,0.0,509963,tesla-sells-bitcoin-in-october
BTC,close_threshold,1.0,69000.0,,above,"Bitcoin above $69,000 on October 25?",2024-10-25T12:00:00Z,True,True,0.0,992979.844145,0.0,510109,bitcoin-above-69000-on-october-25
ETH,close_threshold,1.0,2600.0,,above,"Ethereum above $2,600 on October 25?",2024-10-25T12:00:00Z,True,True,0.0,922935.853263,0.0,510110,ethereum-above-2600-on-october-25
BTC,semantic_proxy,0.054,,,,Bitcoin up on Nov 6? ,2024-11-06T12:00:00Z,True,True,1.0,320828.01655,0.0,510638,bitcoin-up-on-nov-6
BTC,semantic_proxy,0.054,,,,MSFT shareholders vote for Bitcoin investment? ,2024-12-10T12:00:00Z,True,True,0.0,7603059.085456,0.0,510854,will-microsoft-shareholders-vote-for-bitcoin-investment
ETH,close_threshold,1.0,2600.0,,above,"Ethereum above $2,600 on November 1?",2024-11-01T12:00:00Z,True,True,0.0,2404922.977021,0.0,510921,ethereum-above-2600-on-november-1
BTC,close_threshold,1.0,68000.0,,above,"Bitcoin above $68,000 on November 1?",2024-11-01T12:00:00Z,True,True,1.0,1462198.838179,0.0,510922,bitcoin-above-68000-on-november-1
BTC,record_or_race,0.288,,,,Bitcoin new all time high before election?,2024-11-04T12:00:00Z,True,True,0.0,549337.840322,0.0,511370,bitcoin-new-all-time-high-before-election
BTC,semantic_proxy,0.054,,,,Bitcoin hits $80k before election?,2024-11-04T12:00:00Z,True,True,0.0,682997.96386,0.0,511371,bitcoin-hits-80k-before-election
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $85,000 in November?",2024-11-30T12:00:00Z,True,True,1.0,2024970.871317,0.0,511581,will-bitcoin-reach-85000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $72,500 in November? ",2024-11-30T12:00:00Z,True,True,1.0,71530.062605,0.0,511521,will-bitcoin-reach-72500-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $75,000 in November? ",2024-11-30T12:00:00Z,True,True,1.0,91102.067624,0.0,511522,will-bitcoin-reach-75000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $90,000 in November?",2024-11-30T12:00:00Z,True,True,1.0,6310335.340742,0.0,511582,will-bitcoin-reach-90000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $77,500 in November?",2024-11-30T12:00:00Z,True,True,1.0,1332611.264289,0.0,511523,will-bitcoin-reach-77500-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $80,000 in November?",2024-11-30T12:00:00Z,True,True,1.0,1109121.192017,0.0,511524,will-bitcoin-reach-80000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $67,500 in November?",2024-11-30T12:00:00Z,True,True,1.0,299005.806521,0.0,511525,will-bitcoin-reach-67500-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $65,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,2106236.877369,0.0,511526,will-bitcoin-reach-65000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $62,500 in November?",2024-11-30T12:00:00Z,True,False,0.435,2537.954544,6091.6,511527,will-bitcoin-reach-62500-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $60,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,1291945.082986,0.0,511528,will-bitcoin-reach-60000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $82,500 in November?",2024-11-30T12:00:00Z,True,True,1.0,1267553.344022,0.0,512254,will-bitcoin-reach-82500-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $87,500 in November?",2024-11-30T12:00:00Z,True,True,1.0,1074424.539641,0.0,512255,will-bitcoin-reach-87500-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $95,000 in November?",2024-11-30T12:00:00Z,True,True,1.0,7758070.262013,0.0,512649,will-bitcoin-reach-95000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $105,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,8039368.329515,0.0,512662,will-bitcoin-reach-105000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $110,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,2304946.816699,0.0,512963,will-bitcoin-reach-110000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $120,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,1476721.052251,0.0,512964,will-bitcoin-reach-120000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $130,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,721440.736923,0.0,512965,will-bitcoin-reach-130000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $140,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,607237.70062,0.0,512966,will-bitcoin-reach-140000-in-november
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $150,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,1570431.430937,0.0,512967,will-bitcoin-reach-150000-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $2,750 in November?",2024-11-30T12:00:00Z,True,True,1.0,38557.365435,0.0,511531,will-ethereum-reach-2750-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $2,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,411383.058681,0.0,511529,will-ethereum-reach-2000-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $2,250 in November?",2024-11-30T12:00:00Z,True,True,0.0,950192.709176,0.0,511530,will-ethereum-reach-2250-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $3,000 in November?",2024-11-30T12:00:00Z,True,True,1.0,249069.994442,0.0,511532,will-ethereum-reach-3000-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $3,250 in November?",2024-11-30T12:00:00Z,True,True,1.0,875046.956125,0.0,511533,will-ethereum-reach-3250-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $3,500 in November?",2024-11-30T12:00:00Z,True,True,1.0,4605195.095946,0.0,511534,will-ethereum-reach-3500-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $4,000 in November?",2024-11-30T12:00:00Z,True,True,0.0,2261734.427317,0.0,512661,will-ethereum-reach-4000-in-november
ETH,record_or_race,0.288,,,,"Will Ethereum reach $3,750 in November?",2024-11-30T12:00:00Z,True,True,0.0,6198332.729911,0.0,512660,will-ethereum-reach-3750-in-november
ETH,close_threshold,1.0,2500.0,,above,"Ethereum above $2,500 on November 8?",2024-11-08T12:00:00Z,True,True,1.0,407645.30769,0.0,511628,ethereum-above-2500-on-november-8
BTC,close_threshold,1.0,70000.0,,above,"Bitcoin above $70,000 on November 8?",2024-11-08T12:00:00Z,True,True,1.0,1536024.421093,0.0,511629,bitcoin-above-70000-on-november-8
BTC,record_or_race,0.288,,,,Bitcoin all time high day after election?,2024-11-06T12:00:00Z,True,True,1.0,308994.290246,0.0,511736,bitcoin-all-time-high-day-after-election
BTC,semantic_proxy,0.054,,,,Will Trump create Bitcoin reserve in first 100 days?,2025-04-29T12:00:00Z,True,True,0.0,23324353.367396,0.0,512250,will-trump-create-a-national-bitcoin-reserve-in-his-first-100-days
BTC,close_threshold,1.0,76000.0,,above,"Bitcoin above $76,000 on November 15?",2024-11-15T12:00:00Z,True,True,1.0,1912596.79054,0.0,512396,bitcoin-above-76000-on-november-15
ETH,close_threshold,1.0,3000.0,,above,"Ethereum above $3,000 on November 15?",2024-11-15T12:00:00Z,True,True,1.0,2185012.327794,0.0,512397,ethereum-above-3000-on-november-15
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k in November?,2024-11-30T12:00:00Z,True,True,0.0,28587434.430255,0.0,512600,will-bitcoin-hit-100k-in-november
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Friday?,2024-11-15T12:00:00Z,True,True,0.0,2532055.570709,0.0,512773,will-bitcoin-hit-100k-by-friday
BTC,close_threshold,1.0,90000.0,,above,"Bitcoin above $90,000 on November 22?",2024-11-22T12:00:00Z,True,True,1.0,3620819.711791,0.0,513136,bitcoin-above-90000-on-november-22
ETH,close_threshold,1.0,3000.0,,above,"Ethereum above $3,000 on November 22?",2024-11-22T12:00:00Z,True,True,1.0,991674.376575,0.0,513137,ethereum-above-3000-on-november-22
BTC,institutional_proxy,0.11760000000000001,,,,Will $BITCOIN be listed first on Coinbase?,2024-12-31T12:00:00Z,True,True,0.0,52337.802118,0.0,513379,will-bitcoin-be-listed-first-on-coinbase
BTC,institutional_proxy,0.11760000000000001,,,,Will $BITCOIN be listed first on Binance?,2024-12-31T12:00:00Z,True,True,0.0,196227.947627,0.0,513396,will-bitcoin-be-listed-first-on-binance
BTC,semantic_proxy,0.054,,,,Will MicroStrategy purchase more Bitcoin in 2024?,2024-12-31T12:00:00Z,True,True,1.0,612359.801258,0.0,513477,will-microstrategy-purchase-more-bitcoin-in-2024
BTC,semantic_proxy,0.054,,,,Will MicroStrategy hold 400k+ BTC before 2025?,2024-12-31T12:00:00Z,True,True,1.0,1252352.212637,0.0,513479,will-microstrategy-hold-400k-btc-before-2025
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k today?,2024-11-22T12:00:00Z,True,True,0.0,9846390.507191,0.0,513499,will-bitcoin-hit-100k-by-november-22
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k today?,2024-11-21T12:00:00Z,True,True,0.0,678100.855995,0.0,513641,will-bitcoin-hit-100k-today
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k today?,2024-11-23T12:00:00Z,True,True,0.0,4031270.502728,0.0,513705,will-bitcoin-hit-100k-by-saturday
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Sunday?,2024-11-24T12:00:00Z,True,True,0.0,4291530.897645,0.0,513706,will-bitcoin-hit-100k-by-sunday
BTC,close_threshold,1.0,100000.0,,above,"Bitcoin above $100,000 on November 29?",2024-11-29T12:00:00Z,True,True,0.0,4523995.670607,0.0,513709,bitcoin-above-100000-on-november-29
ETH,close_threshold,1.0,3300.0,,above,"Ethereum above $3,300 on November 29?",2024-11-29T12:00:00Z,True,True,1.0,1947668.693574,0.0,513710,ethereum-above-3300-on-november-29
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k today?,2024-11-25T12:00:00Z,True,True,0.0,271904.786453,0.0,513961,will-bitcoin-hit-100k-today-nov-25
BTC,relative_proxy,0.0912,,,,Will Bitcoin hit $90k or $100k first?,2024-12-31T12:00:00Z,True,True,0.0,3273973.408118,0.0,513963,will-bitcoin-hit-90k-or-100k-first
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Tuesday?,2024-11-26T12:00:00Z,True,True,0.0,707323.274633,0.0,513964,will-bitcoin-hit-100k-by-tuesday
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Wednesday?,2024-11-27T12:00:00Z,True,True,0.0,283232.941479,0.0,513965,will-bitcoin-hit-100k-by-wednesday
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Thursday?,2024-11-28T12:00:00Z,True,True,0.0,381793.214826,0.0,513966,will-bitcoin-hit-100k-by-thursday
BTC,semantic_proxy,0.054,,,,Will MicroStrategy purchase more Bitcoin in 2024?,2024-12-31T12:00:00Z,True,True,1.0,275526.513786,0.0,514040,will-microstrategy-purchase-more-bitcoin-in-2024-1
BTC,close_threshold,1.0,98000.0,,above,"Bitcoin above $98,000 on December 6?",2024-12-06T12:00:00Z,True,True,1.0,10177786.150918,0.0,514215,bitcoin-above-98000-on-december-6
ETH,close_threshold,1.0,3500.0,,above,"Ethereum above $3,500 on December 6?",2024-12-06T12:00:00Z,True,True,1.0,3343350.705818,0.0,514216,ethereum-above-3500-on-december-6
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Friday?,2024-11-29T12:00:00Z,True,True,0.0,925137.635796,0.0,514249,will-bitcoin-hit-100k-by-friday-11-29
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Sunday?,2024-12-01T12:00:00Z,True,True,0.0,4426146.357732,0.0,514251,will-bitcoin-hit-100k-by-sunday-12-1
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k by Friday?,2024-12-06T12:00:00Z,True,True,1.0,1790718.277114,0.0,514365,will-bitcoin-hit-100k-by-friday-12-6
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $100,000 in December?",2024-12-31T12:00:00Z,True,True,1.0,213981.714901,0.0,514366,will-bitcoin-reach-100000-in-december
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $105,000 in December?",2024-12-31T12:00:00Z,True,True,1.0,3709240.008201,0.0,514367,will-bitcoin-reach-105000-in-december
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $110,000 in December?",2024-12-31T12:00:00Z,True,True,0.0,10676794.972932,0.0,514368,will-bitcoin-reach-110000-in-december
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $120,000 in December?",2024-12-31T12:00:00Z,True,True,0.0,5031605.044538,0.0,514369,will-bitcoin-reach-120000-in-december
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $130,000 in December?",2024-12-31T12:00:00Z,True,True,0.0,6174845.90904198,0.0,514370,will-bitcoin-reach-130000-in-december
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $90,000 in December?",2024-12-31T12:00:00Z,True,True,0.0,8400868.19698,0.0,514371,will-bitcoin-reach-90000-in-december
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $85,000 in December?",2024-12-31T12:00:00Z,True,True,0.0,3023174.318195,0.0,514372,will-bitcoin-reach-85000-in-december
ETH,semantic_proxy,0.054,,,,Will XRP flip ETH in 2024?,,True,True,0.0,234824.57638,0.0,514377,will-xrp-flip-eth-in-2024
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $4,200.00 in December?",2024-12-31T12:00:00Z,True,True,0.0,1998510.229238,0.0,514828,will-ethereum-hit-4200pt00-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $4,300.00 in December?",2024-12-31T12:00:00Z,True,True,0.0,1480305.654821,0.0,514829,will-ethereum-hit-4300pt00-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,500 in December?",2024-12-31T12:00:00Z,True,True,1.0,558672.473911,0.0,514382,will-ethereum-hit-3500-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,800 in December?",2024-12-31T12:00:00Z,True,True,1.0,194013.75633,0.0,514378,will-ethereum-hit-3800-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,900 in December?",2024-12-31T12:00:00Z,True,True,1.0,95588.303191,0.0,514379,will-ethereum-hit-3900-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $4,000.00 in December?",2024-12-31T12:00:00Z,True,True,1.0,325957.526564,0.0,514380,will-ethereum-hit-4000pt00-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $4,100.00 in December?",2024-12-31T12:00:00Z,True,True,1.0,1068436.638503,0.0,514381,will-ethereum-hit-4100pt00-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,400 in December?",2024-12-31T12:00:00Z,True,True,1.0,816506.381573,0.0,514383,will-ethereum-hit-3400-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,300 in December?",2024-12-31T12:00:00Z,True,True,1.0,660559.869795,0.0,514384,will-ethereum-hit-3300-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,000 in December?",2024-12-31T12:00:00Z,True,True,0.0,2003686.891126,0.0,514388,will-ethereum-hit-3000-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $4,500.00 in December?",2024-12-31T12:00:00Z,True,True,0.0,1242474.358943,0.0,514901,will-ethereum-hit-4500pt00-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $5,000.00 in December?",2024-12-31T12:00:00Z,True,True,0.0,2059027.199067,0.0,514903,will-ethereum-hit-5000pt00-in-december
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $3,800 by Friday?",2024-12-06T12:00:00Z,True,True,1.0,363823.645317,0.0,514464,will-ethreum-hit-3800-by-friday
BTC,semantic_proxy,0.054,,,,Will China unban Bitcoin by March 31?,2025-03-31T12:00:00Z,True,True,0.0,926083.369954,0.0,514478,will-china-unban-bitcoin-by-march-31-2025
BTC,semantic_proxy,0.054,,,,Will US gov sell Bitcoin before Trump inauguration?,2025-01-19T12:00:00Z,True,True,0.0,429774.663746,0.0,514561,will-us-government-sell-btc-before-trump-inauguration
BTC,barrier_threshold,0.576,100000.0,,below,Will Bitcoin dip below $100k by Sunday?,2024-12-08T12:00:00Z,True,True,1.0,207793.278076,0.0,514827,bitcoin-dip-below-100k-by-sunday
ETH,semantic_proxy,0.054,,,,"Will Ethereum hit $4,000 by Sunday?",2024-12-08T12:00:00Z,True,True,1.0,88480.552395,0.0,514853,will-ethereum-hit-4000-by-sunday
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k again by Sunday?,2024-12-08T12:00:00Z,True,True,1.0,687901.358113,0.0,514900,will-bitcoin-hit-100k-again-by-sunday
BTC,close_threshold,1.0,100000.0,,above,"Bitcoin above $100,000 on December 13?",2024-12-13T12:00:00Z,True,True,1.0,7211697.798539,0.0,514949,bitcoin-above-100000-on-december-13
ETH,close_threshold,1.0,4000.0,,above,"Ethereum above $4,000 on December 13?",2024-12-13T12:00:00Z,True,True,0.0,3017442.33541,0.0,514950,ethereum-above-4000-on-december-13
BTC,barrier_threshold,0.576,100000.0,,below,Will Bitcoin dip below $100k by Sunday?,2024-12-08T12:00:00Z,True,True,1.0,277349.105415,0.0,514962,will-bitcoin-dip-below-100k-by-sunday-1
BTC,relative_proxy,0.0912,,,,Will Bitcoin hit $90k or $100k first?,2025-01-31T12:00:00Z,True,True,0.0,100707.315694,0.0,515270,will-bitcoin-hit-90k-or-100k-first-1-31-25
BTC,semantic_proxy,0.054,,,,Will Bitcoin hit $100k again in 2024?,2024-12-31T12:00:00Z,True,True,1.0,100157.893499,0.0,515272,will-bitcoin-hit-100k-again-in-2024
BTC,semantic_proxy,0.054,,,,Will MicroStrategy purchase more Bitcoin in 2024?,2024-12-31T12:00:00Z,True,True,1.0,369776.950882,0.0,515486,will-microstrategy-purchase-more-bitcoin-in-2024-Dec-11
BTC,semantic_proxy,0.054,,,,Will MicroStrategy hold 500k+ BTC before 2025?,2024-12-31T12:00:00Z,True,True,0.0,1044772.87885,0.0,515487,will-microstrategy-hold-500k-btc-before-2025
BTC,semantic_proxy,0.054,,,,"Will Bitcoin dip to $90,000 by March 31?",2025-03-31T12:00:00Z,True,True,1.0,1164316.966982,0.0,515548,will-bitcoin-dip-to-90000-by-march-31
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $200,000 by March 31?",2025-03-31T12:00:00Z,True,True,0.0,6211260.142575,0.0,515502,will-bitcoin-reach-200000-by-march-31
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $150,000 by March 31?",2025-03-31T12:00:00Z,True,True,0.0,4273926.841544,0.0,515503,will-bitcoin-reach-150000-by-march-31
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $130,000 by March 31?",2025-03-31T12:00:00Z,True,True,0.0,3368945.251766,0.0,515504,will-bitcoin-reach-130000-by-march-31
BTC,record_or_race,0.288,,,,"Will Bitcoin reach $120,000 by March 31?",2025-03-31T12:00:00Z,True,True,0.0,4250183.439874,0.0,515505,will-bitcoin-reach-120000-by-march-31
